date_time;temp;hum;band
03/12/2013 23:14;23,06;100;500
03/12/2013 23:29;23,06;99,63;500
03/12/2013 23:44;23,06;100;500
03/12/2013 23:59;23,06;100;500
04/12/2013 00:14;23,06;99,18;500
04/12/2013 00:29;22,56;99,15;500
04/12/2013 00:44;22,56;100;500
04/12/2013 00:59;22,56;99,6;500
04/12/2013 01:14;22,56;100;500
04/12/2013 01:29;22,06;100;500
04/12/2013 01:44;22,06;100;500
04/12/2013 01:59;22,06;100;500
04/12/2013 02:14;22,06;100;500
04/12/2013 02:29;21,56;100;500
04/12/2013 02:44;21,56;100;500
04/12/2013 02:59;21,56;100;500
04/12/2013 03:14;21,56;100;500
04/12/2013 03:29;21,56;100;500
04/12/2013 03:44;21,56;100;500
04/12/2013 03:59;21,56;100;500
04/12/2013 04:14;21,06;100;500
04/12/2013 04:29;21,06;100;500
04/12/2013 04:44;21,06;100;500
04/12/2013 04:59;21,06;100;500
04/12/2013 05:14;21,06;100;500
04/12/2013 05:29;21,06;100;500
04/12/2013 05:44;21,56;100;500
04/12/2013 05:59;21,56;100;500
04/12/2013 06:14;21,56;100;500
04/12/2013 06:29;21,56;100;500
04/12/2013 06:44;21,56;100;500
04/12/2013 06:59;21,56;100;500
04/12/2013 07:14;21,56;100;500
04/12/2013 07:29;22,06;100;500
04/12/2013 07:44;22,06;100;500
04/12/2013 07:59;22,06;100;500
04/12/2013 08:14;22,56;100;500
04/12/2013 08:29;22,56;99,6;500
04/12/2013 08:44;22,56;100;500
04/12/2013 08:59;23,06;100;500
04/12/2013 09:14;23,06;100;500
04/12/2013 09:29;23,56;100;500
04/12/2013 09:44;23,56;100;500
04/12/2013 09:59;23,56;99,66;500
04/12/2013 10:14;24,06;100;500
04/12/2013 10:29;24,56;100;500
04/12/2013 10:44;24,56;99,74;500
04/12/2013 10:59;25,06;100;500
04/12/2013 11:14;25,06;99,32;500
04/12/2013 11:29;25,56;99,36;500
04/12/2013 11:44;25,56;99,82;500
04/12/2013 11:59;26,06;99,41;500
04/12/2013 12:14;26,06;99,86;500
04/12/2013 12:29;26,06;99,41;500
04/12/2013 12:44;26,06;99,86;500
04/12/2013 12:59;26,06;99,41;500
04/12/2013 13:14;26,06;99,41;500
04/12/2013 13:29;26,06;99,86;500
04/12/2013 13:44;26,56;99,91;500
04/12/2013 13:59;26,56;100;500
04/12/2013 14:14;26,56;99,46;500
04/12/2013 14:29;26,56;99;500
04/12/2013 14:44;27,06;99,51;500
04/12/2013 14:59;27,06;99,51;500
04/12/2013 15:14;27,06;99,51;500
04/12/2013 15:29;26,56;99,46;500
04/12/2013 15:44;26,56;99;500
04/12/2013 15:59;26,56;98,54;500
04/12/2013 16:14;25,56;99,36;500
04/12/2013 16:29;25,56;99,36;500
04/12/2013 16:44;25,56;98,91;500
04/12/2013 16:59;25,56;99,36;500
04/12/2013 17:14;25,06;100;500
04/12/2013 17:29;25,06;99,32;500
04/12/2013 17:44;25,06;99,78;500
04/12/2013 17:59;25,06;99,32;500
04/12/2013 18:14;24,56;99,74;500
04/12/2013 18:29;24,56;99,74;500
04/12/2013 18:44;24,56;100;500
04/12/2013 18:59;24,56;100;500
04/12/2013 19:14;24,56;100;500
04/12/2013 19:29;24,06;100;500
04/12/2013 19:44;24,06;100;500
04/12/2013 19:59;24,06;99,24;500
04/12/2013 20:14;24,06;100;500
04/12/2013 20:29;23,56;100;500
04/12/2013 20:44;23,56;100;500
04/12/2013 20:59;23,56;100;500
04/12/2013 21:14;23,56;100;500
04/12/2013 21:29;23,06;100;500
04/12/2013 21:44;23,06;100;500
04/12/2013 21:59;23,06;100;500
04/12/2013 22:14;23,06;100;500
04/12/2013 22:29;23,06;100;500
04/12/2013 22:44;23,56;100;500
04/12/2013 22:59;24,06;100;500
04/12/2013 23:14;24,06;100;500
04/12/2013 23:29;24,56;100;500
04/12/2013 23:44;24,56;100;500
04/12/2013 23:59;24,56;100;500
05/12/2013 00:14;24,06;100;500
05/12/2013 00:29;24,06;100;500
05/12/2013 00:44;24,06;100;500
05/12/2013 00:59;24,06;99,7;500
05/12/2013 01:14;24,06;100;500
05/12/2013 01:29;23,56;100;500
05/12/2013 01:44;23,56;100;500
05/12/2013 01:59;23,56;100;500
05/12/2013 02:14;23,56;100;500
05/12/2013 02:29;23,56;100;500
05/12/2013 02:44;23,56;100;500
05/12/2013 02:59;23,56;100;500
05/12/2013 03:14;23,06;100;500
05/12/2013 03:29;23,06;100;500
05/12/2013 03:44;23,06;100;500
05/12/2013 03:59;23,06;100;500
05/12/2013 04:14;23,06;100;500
05/12/2013 04:29;23,06;100;500
05/12/2013 04:44;23,06;100;500
05/12/2013 04:59;23,06;100;500
05/12/2013 05:14;22,56;100;500
05/12/2013 05:29;22,56;100;500
05/12/2013 05:44;22,56;100;500
05/12/2013 05:59;22,56;100;500
05/12/2013 06:14;22,56;99,6;500
05/12/2013 06:29;23,06;100;500
05/12/2013 06:44;23,06;100;500
05/12/2013 06:59;23,06;100;500
05/12/2013 07:14;25,06;100;500
05/12/2013 07:29;24,56;100;500
05/12/2013 07:44;23,56;100;500
05/12/2013 07:59;23,56;100;500
05/12/2013 08:14;23,06;100;500
05/12/2013 08:29;23,56;100;500
05/12/2013 08:44;24,56;100;500
05/12/2013 08:59;25,56;100;500
05/12/2013 09:14;26,06;100;500
05/12/2013 09:29;26,06;99,41;500
05/12/2013 09:44;26,56;100;500
05/12/2013 09:59;26,56;100;500
05/12/2013 10:14;26,56;100;500
05/12/2013 10:29;27,06;100;500
05/12/2013 10:44;27,06;99,96;500
05/12/2013 10:59;26,56;100;500
05/12/2013 11:14;26,56;99,91;500
05/12/2013 11:29;26,56;100;500
05/12/2013 11:44;26,56;99;500
05/12/2013 11:59;26,56;99,91;500
05/12/2013 12:14;26,56;100;500
05/12/2013 12:29;26,56;99,91;500
05/12/2013 12:44;27,06;100;500
05/12/2013 12:59;27,56;100;500
05/12/2013 13:14;27,56;100;500
05/12/2013 13:29;28,06;100;500
05/12/2013 13:44;28,06;99,61;500
05/12/2013 13:59;27,56;99,56;500
05/12/2013 14:14;27,06;100;500
05/12/2013 14:29;26,56;100;500
05/12/2013 14:44;26,06;100;500
05/12/2013 14:59;26,06;100;500
05/12/2013 15:14;26,06;100;500
05/12/2013 15:29;25,56;100;500
05/12/2013 15:44;25,56;100;500
05/12/2013 15:59;25,56;100;500
05/12/2013 16:14;25,06;100;500
05/12/2013 16:29;24,56;100;500
05/12/2013 16:44;24,06;100;500
05/12/2013 16:59;23,56;100;500
05/12/2013 17:14;23,06;100;500
05/12/2013 17:29;22,56;100;500
05/12/2013 17:44;22,56;100;500
05/12/2013 17:59;22,06;100;500
05/12/2013 18:14;22,06;100;500
05/12/2013 18:29;21,56;100;500
05/12/2013 18:44;21,06;100;500
05/12/2013 18:59;21,06;100;500
05/12/2013 19:14;20,56;100;500
05/12/2013 19:29;20,06;100;500
05/12/2013 19:44;19,56;100;500
05/12/2013 19:59;19,56;100;500
05/12/2013 20:14;19,56;100;500
05/12/2013 20:29;19,56;100;500
05/12/2013 20:44;19,56;100;500
05/12/2013 20:59;19,06;100;500
05/12/2013 21:14;19,06;100;500
05/12/2013 21:29;19,06;100;500
05/12/2013 21:44;19,06;100;500
05/12/2013 21:59;19,06;100;500
05/12/2013 22:14;19,06;100;500
05/12/2013 22:29;19,06;100;500
05/12/2013 22:44;19,06;100;500
05/12/2013 22:59;18,56;100;500
05/12/2013 23:14;18,56;100;500
05/12/2013 23:29;18,56;100;500
05/12/2013 23:44;18,56;100;500
05/12/2013 23:59;18,56;100;500
06/12/2013 00:14;18,56;100;500
06/12/2013 00:29;18,06;100;500
06/12/2013 00:44;18,06;100;500
06/12/2013 00:59;18,06;100;500
06/12/2013 01:14;17,55;100;500
06/12/2013 01:29;17,55;100;500
06/12/2013 01:44;17,55;100;500
06/12/2013 01:59;17,55;100;500
06/12/2013 02:14;17,05;100;500
06/12/2013 02:29;17,05;100;500
06/12/2013 02:44;17,05;100;500
06/12/2013 02:59;17,05;100;500
06/12/2013 03:14;17,05;100;500
06/12/2013 03:29;17,05;100;500
06/12/2013 03:44;17,05;100;500
06/12/2013 03:59;17,05;100;500
06/12/2013 04:14;17,05;100;500
06/12/2013 04:29;17,05;100;500
06/12/2013 04:44;17,05;100;500
06/12/2013 04:59;16,55;100;500
06/12/2013 05:14;16,55;100;500
06/12/2013 05:29;16,55;100;500
06/12/2013 05:44;16,55;100;500
06/12/2013 05:59;16,55;100;500
06/12/2013 06:14;16,55;100;500
06/12/2013 06:29;16,55;100;500
06/12/2013 06:44;16,55;100;500
06/12/2013 06:59;16,55;100;500
06/12/2013 07:14;16,55;100;500
06/12/2013 07:29;16,55;100;500
06/12/2013 07:44;16,55;100;500
06/12/2013 07:59;16,55;100;500
06/12/2013 08:14;16,55;100;500
06/12/2013 08:29;16,55;100;500
06/12/2013 08:44;16,55;100;500
06/12/2013 08:59;16,55;100;500
06/12/2013 09:14;16,55;100;500
06/12/2013 09:29;16,55;100;500
06/12/2013 09:44;16,55;100;500
06/12/2013 09:59;17,05;100;500
06/12/2013 10:14;17,05;100;500
06/12/2013 10:29;17,05;100;500
06/12/2013 10:44;17,05;100;500
06/12/2013 10:59;17,05;100;500
06/12/2013 11:14;17,05;100;500
06/12/2013 11:29;17,05;100;500
06/12/2013 11:44;17,05;100;500
06/12/2013 11:59;17,55;100;500
06/12/2013 12:14;17,55;100;500
06/12/2013 12:29;17,55;100;500
06/12/2013 12:44;17,55;100;500
06/12/2013 12:59;17,55;100;500
06/12/2013 13:14;17,55;100;500
06/12/2013 13:29;17,55;100;500
06/12/2013 13:44;17,55;100;500
06/12/2013 13:59;17,55;100;500
06/12/2013 14:14;17,55;100;500
06/12/2013 14:29;18,06;100;500
06/12/2013 14:44;18,06;100;500
06/12/2013 14:59;18,06;100;500
06/12/2013 15:14;18,06;100;500
06/12/2013 15:29;18,06;100;500
06/12/2013 15:44;18,06;100;500
06/12/2013 15:59;18,06;100;500
06/12/2013 16:14;18,06;100;500
06/12/2013 16:29;18,06;100;500
06/12/2013 16:44;18,06;100;500
06/12/2013 16:59;18,06;100;500
06/12/2013 17:14;18,06;100;500
06/12/2013 17:29;18,06;100;500
06/12/2013 17:44;18,06;100;500
06/12/2013 17:59;18,06;100;500
06/12/2013 18:14;18,06;100;500
06/12/2013 18:29;19,06;100;500
06/12/2013 18:44;19,56;100;500
06/12/2013 18:59;20,56;100;500
06/12/2013 19:14;20,06;100;500
06/12/2013 19:29;20,06;100;500
06/12/2013 19:44;20,56;100;500
06/12/2013 19:59;20,56;100;500
31/10/2013 11:59;24,12;92,8;700
31/10/2013 12:14;24,62;91,34;700
31/10/2013 12:29;25,12;90,38;700
31/10/2013 12:44;24,62;90,84;700
31/10/2013 12:59;25,12;86,29;700
31/10/2013 13:14;25,12;87,83;700
31/10/2013 13:29;25,12;88,35;700
31/10/2013 13:44;25,62;88,39;700
31/10/2013 13:59;25,12;87,32;700
31/10/2013 14:14;25,12;90,38;700
31/10/2013 14:29;25,12;91,38;700
31/10/2013 14:44;24,62;90,84;700
31/10/2013 14:59;24,12;90,3;700
31/10/2013 15:14;24,12;90,8;700
31/10/2013 15:29;24,12;90,3;700
31/10/2013 15:44;24,12;90,3;700
31/10/2013 15:59;24,12;89,79;700
31/10/2013 16:14;24,12;89,79;700
31/10/2013 16:29;24,12;89,79;700
31/10/2013 16:44;24,12;90,3;700
31/10/2013 16:59;24,12;91,3;700
31/10/2013 17:14;24,12;92,3;700
31/10/2013 17:29;24,12;92,8;700
31/10/2013 17:44;24,12;93,3;700
31/10/2013 17:59;24,12;92,3;700
31/10/2013 18:14;24,12;93,79;700
31/10/2013 18:29;24,12;94,78;700
31/10/2013 18:44;23,62;96,2;700
31/10/2013 18:59;23,12;97,14;700
31/10/2013 19:14;22,62;98,07;700
31/10/2013 19:29;22,62;99,03;700
31/10/2013 19:44;22,62;98,07;700
31/10/2013 19:59;22,62;98,07;700
31/10/2013 20:14;22,62;99,51;700
31/10/2013 20:29;22,62;98,07;700
31/10/2013 20:44;22,62;98,07;700
31/10/2013 20:59;22,62;99,03;700
31/10/2013 21:14;22,62;99,03;700
31/10/2013 21:29;22,62;98,55;700
31/10/2013 21:44;22,62;98,55;700
31/10/2013 21:59;22,62;99,03;700
31/10/2013 22:14;22,62;99,03;700
31/10/2013 22:29;22,12;99;700
31/10/2013 22:44;22,12;99;700
31/10/2013 22:59;22,12;98,04;700
31/10/2013 23:14;21,62;100;700
31/10/2013 23:29;21,62;98,98;700
31/10/2013 23:44;21,62;98,5;700
31/10/2013 23:59;21,62;99,45;700
01/11/2013 00:14;21,62;99,93;700
01/11/2013 00:29;21,62;99,93;700
01/11/2013 00:44;21,62;99,45;700
01/11/2013 00:59;21,62;99,45;700
01/11/2013 01:14;21,62;99,45;700
01/11/2013 01:29;21,62;99,93;700
01/11/2013 01:44;21,62;99,93;700
01/11/2013 01:59;21,62;99,45;700
01/11/2013 02:14;21,62;99,93;700
01/11/2013 02:29;21,62;99,93;700
01/11/2013 02:44;21,62;99,93;700
01/11/2013 02:59;21,62;99,93;700
01/11/2013 03:14;21,62;99,93;700
01/11/2013 03:29;21,62;99,93;700
01/11/2013 03:44;21,62;99,93;700
01/11/2013 03:59;21,62;99,93;700
01/11/2013 04:14;21,62;99,45;700
01/11/2013 04:29;21,62;99,93;700
01/11/2013 04:44;21,62;99,93;700
01/11/2013 04:59;21,62;99,93;700
01/11/2013 05:14;21,12;100;700
01/11/2013 05:29;21,12;99,43;700
01/11/2013 05:44;21,12;98,95;700
01/11/2013 05:59;21,12;100;700
01/11/2013 06:14;21,12;99,91;700
01/11/2013 06:29;21,62;99,93;700
01/11/2013 06:44;21,62;98,98;700
01/11/2013 06:59;21,62;99,93;700
01/11/2013 07:14;21,62;100;700
01/11/2013 07:29;21,62;100;700
01/11/2013 07:44;22,12;99,95;700
01/11/2013 07:59;22,12;99,95;700
01/11/2013 08:14;22,12;99,95;700
01/11/2013 08:29;22,62;99,03;700
01/11/2013 08:44;22,62;98,55;700
01/11/2013 08:59;22,62;99,98;700
01/11/2013 09:14;22,62;99,51;700
01/11/2013 09:29;22,62;99,03;700
01/11/2013 09:44;22,62;99,03;700
01/11/2013 09:59;23,12;99,06;700
01/11/2013 10:14;23,12;97,62;700
01/11/2013 10:29;23,12;98,58;700
01/11/2013 10:44;23,62;98,14;700
01/11/2013 10:59;23,12;97,62;700
01/11/2013 11:14;23,12;99,06;700
01/11/2013 11:29;23,62;99,09;700
01/11/2013 11:44;23,62;97,66;700
01/11/2013 11:59;23,12;97,62;700
01/11/2013 12:14;23,62;98,61;700
01/11/2013 12:29;24,12;95,27;700
01/11/2013 12:44;23,62;97,66;700
01/11/2013 12:59;23,62;97,66;700
01/11/2013 13:14;23,62;97,66;700
01/11/2013 13:29;23,62;98,14;700
01/11/2013 13:44;23,62;98,14;700
01/11/2013 13:59;23,62;98,61;700
01/11/2013 14:14;23,62;98,61;700
01/11/2013 14:29;23,62;98,61;700
01/11/2013 14:44;23,12;98,58;700
01/11/2013 14:59;23,12;99,06;700
01/11/2013 15:14;23,62;98,61;700
01/11/2013 15:29;23,12;99,06;700
01/11/2013 15:44;23,12;98,58;700
01/11/2013 15:59;23,62;98,61;700
01/11/2013 16:14;23,62;98,61;700
01/11/2013 16:29;23,62;97,66;700
01/11/2013 16:44;23,12;99,06;700
01/11/2013 16:59;22,62;98,55;700
01/11/2013 17:14;22,62;99,03;700
01/11/2013 17:29;22,62;99,51;700
01/11/2013 17:44;22,62;99,51;700
01/11/2013 17:59;22,62;99,03;700
01/11/2013 18:14;22,62;99,51;700
01/11/2013 18:29;22,62;99,51;700
01/11/2013 18:44;22,62;99,98;700
01/11/2013 18:59;22,12;99,95;700
01/11/2013 19:14;22,12;99,95;700
01/11/2013 19:29;22,12;99,95;700
01/11/2013 19:44;22,12;100;700
01/11/2013 19:59;22,12;99,48;700
01/11/2013 20:14;21,62;99,45;700
01/11/2013 20:29;21,62;100;700
01/11/2013 20:44;21,62;99,93;700
01/11/2013 20:59;21,62;100;700
01/11/2013 21:14;21,62;99,93;700
01/11/2013 21:29;21,62;100;700
01/11/2013 21:44;21,62;100;700
01/11/2013 21:59;21,62;99,93;700
01/11/2013 22:14;21,62;99,93;700
01/11/2013 22:29;21,62;100;700
01/11/2013 22:44;21,62;100;700
01/11/2013 22:59;21,62;100;700
01/11/2013 23:14;21,62;100;700
01/11/2013 23:29;21,62;100;700
01/11/2013 23:44;21,62;100;700
01/11/2013 23:59;21,62;100;700
02/11/2013 00:14;21,12;100;700
02/11/2013 00:29;21,62;100;700
02/11/2013 00:44;21,12;100;700
02/11/2013 00:59;21,12;100;700
02/11/2013 01:14;21,62;100;700
02/11/2013 01:29;21,12;100;700
02/11/2013 01:44;21,12;100;700
02/11/2013 01:59;21,62;100;700
02/11/2013 02:14;21,62;100;700
02/11/2013 02:29;21,12;100;700
02/11/2013 02:44;21,12;100;700
02/11/2013 02:59;21,12;100;700
02/11/2013 03:14;21,12;100;700
02/11/2013 03:29;21,12;100;700
02/11/2013 03:44;21,12;100;700
02/11/2013 03:59;21,12;100;700
02/11/2013 04:14;21,12;100;700
02/11/2013 04:29;21,12;100;700
02/11/2013 04:44;21,12;100;700
02/11/2013 04:59;21,12;100;700
02/11/2013 05:14;21,12;100;700
02/11/2013 05:29;21,12;100;700
02/11/2013 05:44;21,12;100;700
02/11/2013 05:59;21,62;100;700
02/11/2013 06:14;21,12;100;700
02/11/2013 06:29;21,62;100;700
02/11/2013 06:44;21,62;100;700
02/11/2013 06:59;21,62;100;700
02/11/2013 07:14;21,62;100;700
02/11/2013 07:29;21,62;100;700
02/11/2013 07:44;21,62;100;700
02/11/2013 07:59;21,62;100;700
02/11/2013 08:14;21,62;100;700
02/11/2013 08:29;21,62;100;700
02/11/2013 08:44;21,62;100;700
02/11/2013 08:59;21,12;100;700
02/11/2013 09:14;21,12;100;700
02/11/2013 09:29;21,12;100;700
02/11/2013 09:44;21,12;98,95;700
02/11/2013 09:59;21,12;100;700
02/11/2013 10:14;21,12;100;700
02/11/2013 10:29;21,62;100;700
02/11/2013 10:44;21,62;100;700
02/11/2013 10:59;21,62;100;700
02/11/2013 11:14;21,62;100;700
02/11/2013 11:29;22,12;100;700
02/11/2013 11:44;22,12;100;700
02/11/2013 11:59;22,12;99,95;700
02/11/2013 12:14;22,12;100;700
02/11/2013 12:29;22,12;100;700
02/11/2013 12:44;22,12;100;700
02/11/2013 12:59;22,12;100;700
02/11/2013 13:14;22,12;99,48;700
02/11/2013 13:29;22,62;100;700
02/11/2013 13:44;22,62;100;700
02/11/2013 13:59;22,12;100;700
02/11/2013 14:14;22,12;100;700
02/11/2013 14:29;21,62;99,93;700
02/11/2013 14:44;22,12;100;700
02/11/2013 14:59;21,62;100;700
02/11/2013 15:14;22,12;100;700
02/11/2013 15:29;22,12;100;700
02/11/2013 15:44;22,12;100;700
02/11/2013 15:59;22,12;99,95;700
02/11/2013 16:14;22,12;99,95;700
02/11/2013 16:29;22,12;100;700
02/11/2013 16:44;22,12;100;700
02/11/2013 16:59;22,12;100;700
02/11/2013 17:14;22,12;100;700
02/11/2013 17:29;21,62;100;700
02/11/2013 17:44;21,62;100;700
02/11/2013 17:59;21,62;100;700
02/11/2013 18:14;21,62;100;700
02/11/2013 18:29;21,62;100;700
02/11/2013 18:44;21,12;100;700
02/11/2013 18:59;21,12;100;700
02/11/2013 19:14;21,12;100;700
02/11/2013 19:29;21,12;100;700
02/11/2013 19:44;21,12;100;700
02/11/2013 19:59;21,62;100;700
02/11/2013 20:14;21,62;100;700
02/11/2013 20:29;21,62;100;700
02/11/2013 20:44;21,62;100;700
02/11/2013 20:59;21,12;100;700
02/11/2013 21:14;21,12;100;700
02/11/2013 21:29;21,12;100;700
02/11/2013 21:44;21,12;100;700
02/11/2013 21:59;21,12;99,91;700
02/11/2013 22:14;21,12;100;700
02/11/2013 22:29;21,12;100;700
02/11/2013 22:44;21,12;100;700
02/11/2013 22:59;21,12;100;700
02/11/2013 23:14;21,12;100;700
02/11/2013 23:29;21,12;100;700
02/11/2013 23:44;20,62;100;700
02/11/2013 23:59;20,62;100;700
03/11/2013 00:14;20,62;100;700
03/11/2013 00:29;20,62;100;700
03/11/2013 00:44;20,62;100;700
03/11/2013 00:59;20,62;100;700
03/11/2013 01:14;20,62;100;700
03/11/2013 01:29;20,62;100;700
03/11/2013 01:44;20,62;100;700
03/11/2013 01:59;20,62;100;700
03/11/2013 02:14;20,62;100;700
03/11/2013 02:29;20,62;100;700
03/11/2013 02:44;20,62;100;700
03/11/2013 02:59;20,62;100;700
03/11/2013 03:14;20,62;100;700
03/11/2013 03:29;20,62;100;700
03/11/2013 03:44;20,62;100;700
03/11/2013 03:59;20,62;100;700
03/11/2013 04:14;20,62;100;700
03/11/2013 04:29;20,62;100;700
03/11/2013 04:44;20,62;100;700
03/11/2013 04:59;20,62;100;700
03/11/2013 05:14;20,62;100;700
03/11/2013 05:29;20,62;100;700
03/11/2013 05:44;20,62;100;700
03/11/2013 05:59;20,62;100;700
03/11/2013 06:14;20,62;100;700
03/11/2013 06:29;20,62;100;700
03/11/2013 06:44;20,62;100;700
03/11/2013 06:59;20,62;100;700
03/11/2013 07:14;20,62;100;700
03/11/2013 07:29;21,12;100;700
03/11/2013 07:44;21,12;100;700
03/11/2013 07:59;21,12;100;700
03/11/2013 08:14;21,12;100;700
03/11/2013 08:29;21,12;100;700
03/11/2013 08:44;21,12;100;700
03/11/2013 08:59;21,12;100;700
03/11/2013 09:14;21,12;100;700
03/11/2013 09:29;21,62;100;700
03/11/2013 09:44;22,12;100;700
03/11/2013 09:59;22,12;100;700
03/11/2013 10:14;22,12;100;700
03/11/2013 10:29;22,12;100;700
03/11/2013 10:44;22,12;100;700
03/11/2013 10:59;22,12;100;700
03/11/2013 11:14;22,12;100;700
03/11/2013 11:29;21,62;100;700
03/11/2013 11:44;21,62;100;700
03/11/2013 11:59;21,62;100;700
03/11/2013 12:14;21,62;100;700
03/11/2013 12:29;22,62;100;700
03/11/2013 12:44;22,62;100;700
03/11/2013 12:59;22,12;100;700
03/11/2013 13:14;22,12;100;700
03/11/2013 13:29;22,12;100;700
03/11/2013 13:44;22,12;99,48;700
03/11/2013 13:59;22,12;100;700
03/11/2013 14:14;22,12;100;700
03/11/2013 14:29;22,12;99,95;700
03/11/2013 14:44;22,12;100;700
03/11/2013 14:59;22,12;100;700
03/11/2013 15:14;22,12;100;700
03/11/2013 15:29;22,12;100;700
03/11/2013 15:44;22,12;100;700
03/11/2013 15:59;22,12;100;700
03/11/2013 16:14;22,12;99,95;700
03/11/2013 16:29;22,12;100;700
03/11/2013 16:44;22,12;100;700
03/11/2013 16:59;22,12;100;700
03/11/2013 17:14;21,62;100;700
03/11/2013 17:29;21,62;100;700
03/11/2013 17:44;21,62;100;700
03/11/2013 17:59;21,62;100;700
03/11/2013 18:14;21,12;99,43;700
03/11/2013 18:29;21,12;100;700
03/11/2013 18:44;21,12;100;700
03/11/2013 18:59;21,12;99,91;700
03/11/2013 19:14;21,12;100;700
03/11/2013 19:29;21,12;100;700
03/11/2013 19:44;21,12;100;700
03/11/2013 19:59;21,12;100;700
03/11/2013 20:14;21,12;100;700
03/11/2013 20:29;21,12;100;700
03/11/2013 20:44;21,12;100;700
03/11/2013 20:59;21,12;100;700
03/11/2013 21:14;20,62;100;700
03/11/2013 21:29;20,62;100;700
03/11/2013 21:44;20,62;100;700
03/11/2013 21:59;20,62;100;700
03/11/2013 22:14;20,62;100;700
03/11/2013 22:29;20,62;100;700
03/11/2013 22:44;20,62;100;700
03/11/2013 22:59;20,62;100;700
03/11/2013 23:14;20,62;100;700
03/11/2013 23:29;20,11;100;700
03/11/2013 23:44;20,11;100;700
03/11/2013 23:59;20,62;100;700
04/11/2013 00:14;20,62;100;700
04/11/2013 00:29;20,11;100;700
04/11/2013 00:44;20,11;100;700
04/11/2013 00:59;20,11;100;700
04/11/2013 01:14;20,11;100;700
04/11/2013 01:29;20,11;100;700
04/11/2013 01:44;19,61;100;700
04/11/2013 01:59;19,61;100;700
04/11/2013 02:14;19,61;100;700
04/11/2013 02:29;19,61;100;700
04/11/2013 02:44;19,61;100;700
04/11/2013 02:59;19,61;100;700
04/11/2013 03:14;19,61;100;700
04/11/2013 03:29;19,61;100;700
04/11/2013 03:44;19,11;100;700
04/11/2013 03:59;19,11;100;700
04/11/2013 04:14;19,11;100;700
04/11/2013 04:29;19,11;100;700
04/11/2013 04:44;19,11;100;700
04/11/2013 04:59;19,11;100;700
04/11/2013 05:14;19,11;100;700
04/11/2013 05:29;19,11;100;700
04/11/2013 05:44;19,11;100;700
04/11/2013 05:59;18,61;100;700
04/11/2013 06:14;18,61;100;700
04/11/2013 06:29;18,61;100;700
04/11/2013 06:44;18,61;100;700
04/11/2013 06:59;18,61;100;700
04/11/2013 07:14;18,11;100;700
04/11/2013 07:29;18,11;100;700
04/11/2013 07:44;18,11;100;700
04/11/2013 07:59;18,11;100;700
04/11/2013 08:14;18,11;100;700
04/11/2013 08:29;18,11;100;700
04/11/2013 08:44;18,11;100;700
04/11/2013 08:59;18,11;100;700
04/11/2013 09:14;18,11;100;700
04/11/2013 09:29;18,11;100;700
04/11/2013 09:44;18,61;100;700
04/11/2013 09:59;18,61;100;700
04/11/2013 10:14;18,61;100;700
04/11/2013 10:29;18,61;100;700
04/11/2013 10:44;18,61;100;700
04/11/2013 10:59;18,61;100;700
04/11/2013 11:14;18,61;100;700
04/11/2013 11:29;19,11;100;700
04/11/2013 11:44;19,11;99,84;700
04/11/2013 11:59;19,61;100;700
04/11/2013 12:14;20,11;100;700
04/11/2013 12:29;20,11;97,96;700
04/11/2013 12:44;20,62;99,41;700
04/11/2013 12:59;20,62;99,41;700
04/11/2013 13:14;20,62;98,93;700
04/11/2013 13:29;21,12;98,95;700
04/11/2013 13:44;20,62;94,57;700
04/11/2013 13:59;20,62;97,49;700
04/11/2013 14:14;21,12;96,55;700
04/11/2013 14:29;21,12;97,03;700
04/11/2013 14:44;21,12;98,95;700
04/11/2013 14:59;21,12;93,61;700
04/11/2013 15:14;20,62;99,41;700
04/11/2013 15:29;20,62;97,98;700
04/11/2013 15:44;20,62;97,98;700
04/11/2013 15:59;20,11;97,48;700
04/11/2013 16:14;20,11;97,48;700
04/11/2013 16:29;20,62;97,98;700
04/11/2013 16:44;20,11;98,44;700
04/11/2013 16:59;20,11;98,92;700
04/11/2013 17:14;20,11;98,92;700
04/11/2013 17:29;20,11;99,39;700
04/11/2013 17:44;19,61;99,85;700
04/11/2013 17:59;19,61;99,85;700
04/11/2013 18:14;19,61;100;700
04/11/2013 18:29;19,11;99,37;700
04/11/2013 18:44;19,11;100;700
04/11/2013 18:59;19,11;99,84;700
04/11/2013 19:14;19,11;100;700
04/11/2013 19:29;19,11;99,84;700
04/11/2013 19:44;19,11;100;700
04/11/2013 19:59;18,61;100;700
04/11/2013 20:14;18,61;100;700
04/11/2013 20:29;18,61;100;700
04/11/2013 20:44;18,61;99,36;700
04/11/2013 20:59;18,61;97,44;700
04/11/2013 21:14;18,61;98,4;700
04/11/2013 21:29;18,61;99,36;700
04/11/2013 21:44;18,61;99,36;700
04/11/2013 21:59;18,11;96,94;700
04/11/2013 22:14;18,11;96,46;700
04/11/2013 22:29;18,11;97,43;700
04/11/2013 22:44;18,61;98,4;700
04/11/2013 22:59;18,61;96,95;700
04/11/2013 23:14;18,61;95,98;700
04/11/2013 23:29;18,61;97,44;700
04/11/2013 23:44;18,61;96,95;700
04/11/2013 23:59;18,61;96,95;700
05/11/2013 00:14;18,61;94,51;700
05/11/2013 00:29;18,61;96,95;700
05/11/2013 00:44;18,61;97,44;700
